사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20240205,1호선,종로5가,25332,24305,20240208.0
20240205,1호선,동대문,11071,10610,20240208.0
20240205,1호선,신설동,14641,14245,20240208.0
20240205,1호선,제기동,18477,19068,20240208.0
20240205,1호선,청량리(서울시립대입구),23192,22731,20240208.0
20240205,1호선,동묘앞,7094,7314,20240208.0
20240205,2호선,시청,30456,28628,20240208.0
20240205,2호선,을지로입구,51945,53551,20240208.0
20240205,2호선,을지로3가,28030,26982,20240208.0
20240205,2호선,을지로4가,15046,14912,20240208.0
20240205,2호선,동대문역사문화공원(DDP),13807,15474,20240208.0
20240205,2호선,신당,14676,15334,20240208.0
20240205,2호선,상왕십리,15257,15241,20240208.0
20240205,2호선,왕십리(성동구청),15728,13887,20240208.0
20240205,2호선,한양대,8108,8674,20240208.0
20240205,2호선,뚝섬,25242,26623,20240208.0
20240205,2호선,성수,44713,47570,20240208.0
20240205,2호선,건대입구,34995,36604,20240208.0
20240205,2호선,구의(광진구청),26627,26245,20240208.0
20240205,2호선,강변(동서울터미널),31250,28722,20240208.0
20240205,2호선,잠실나루,16675,16602,20240208.0
20240205,2호선,잠실(송파구청),74353,73922,20240208.0
20240205,2호선,잠실새내,24797,24125,20240208.0
20240205,2호선,종합운동장,7348,8175,20240208.0
20240205,2호선,삼성(무역센터),56852,54724,20240208.0
20240205,2호선,선릉,64768,56707,20240208.0
20240205,2호선,역삼,61715,68289,20240208.0
20240205,2호선,강남,90116,86000,20240208.0
20240205,2호선,교대(법원.검찰청),34135,40326,20240208.0
20240205,2호선,서초,23568,22870,20240208.0
20240205,2호선,방배,15994,16372,20240208.0
20240205,2호선,사당,38650,41666,20240208.0
20240205,2호선,낙성대(강감찬),27960,27513,20240208.0
20240205,2호선,서울대입구(관악구청),46502,45758,20240208.0
20240205,2호선,봉천,25296,24175,20240208.0
20240205,2호선,신림,55285,53257,20240208.0
20240205,2호선,신대방,25607,24985,20240208.0
20240205,2호선,구로디지털단지,62012,61323,20240208.0
20240205,2호선,대림(구로구청),24865,25490,20240208.0
20240205,2호선,신도림,51028,49389,20240208.0
20240205,2호선,문래,25429,25828,20240208.0
20240205,2호선,영등포구청,24782,25115,20240208.0
20240205,2호선,당산,17715,21292,20240208.0
20240205,2호선,합정,31969,33570,20240208.0
20240205,2호선,홍대입구,64095,66440,20240208.0
20240205,2호선,신촌,36406,37056,20240208.0
20240205,2호선,이대,14836,16294,20240208.0
20240205,2호선,아현,11335,10818,20240208.0
20240205,2호선,충정로(경기대입구),11587,12080,20240208.0
20240205,2호선,용답,2904,2898,20240208.0
20240205,2호선,신답,1736,2030,20240208.0
20240205,2호선,신설동,3849,3897,20240208.0
20240205,2호선,도림천,1504,1635,20240208.0
20240205,2호선,양천구청,7135,7708,20240208.0
20240205,2호선,신정네거리,10702,11367,20240208.0
20240205,2호선,용두(동대문구청),2766,2808,20240208.0
20240205,3호선,지축,7358,7303,20240208.0
20240205,3호선,구파발,22177,21508,20240208.0
20240205,3호선,연신내,35281,33781,20240208.0
20240205,3호선,불광,16664,17817,20240208.0
20240205,3호선,녹번,16326,15117,20240208.0
20240205,3호선,홍제,18595,18130,20240208.0
20240205,3호선,무악재,4680,4673,20240208.0
20240205,3호선,독립문,7359,7414,20240208.0
20240205,3호선,경복궁(정부서울청사),21822,21280,20240208.0
20240205,3호선,안국,25001,24910,20240208.0
20240205,3호선,종로3가,11486,12550,20240208.0
20240205,3호선,을지로3가,13603,13168,20240208.0
20240205,3호선,충무로,5,0,20240208.0
20240205,3호선,동대입구,8076,8576,20240208.0
20240205,3호선,약수,13318,13122,20240208.0
20240205,3호선,금호,8596,8181,20240208.0
20240205,3호선,옥수,8975,9505,20240208.0
20240205,3호선,압구정,33822,36655,20240208.0
20240205,3호선,신사,30154,31042,20240208.0
20240205,3호선,잠원,5221,5029,20240208.0
20240205,3호선,고속터미널,43471,41239,20240208.0
20240205,3호선,교대(법원.검찰청),18028,11061,20240208.0
20240205,3호선,남부터미널(예술의전당),30887,31537,20240208.0
20240205,3호선,양재(서초구청),40748,43965,20240208.0
20240205,3호선,매봉,14304,13787,20240208.0
20240205,3호선,도곡,5987,6059,20240208.0
20240205,3호선,대치,13304,13457,20240208.0
20240205,3호선,학여울,2001,2057,20240208.0
20240205,3호선,대청,11995,11282,20240208.0
20240205,3호선,일원,12673,12505,20240208.0
20240205,3호선,수서,18874,19786,20240208.0
20240205,3호선,가락시장,10014,9806,20240208.0
20240205,3호선,경찰병원,8537,8587,20240208.0
20240205,3호선,오금,7210,6384,20240208.0
20240205,4호선,당고개,9815,8413,20240208.0
20240205,4호선,상계,20278,19014,20240208.0
20240205,4호선,노원,29731,32809,20240208.0
20240205,4호선,창동,28119,29425,20240208.0
20240205,4호선,쌍문,30322,28402,20240208.0
20240205,4호선,수유(강북구청),34282,34627,20240208.0
20240205,4호선,미아(서울사이버대학),16040,15697,20240208.0
20240205,4호선,미아사거리,27451,27336,20240208.0
20240205,4호선,길음,21714,21864,20240208.0
20240205,4호선,성신여대입구(돈암),20642,20393,20240208.0
20240205,4호선,한성대입구(삼선교),13269,13018,20240208.0
20240205,4호선,혜화,32808,32383,20240208.0
20240205,4호선,동대문,20168,20923,20240208.0
20240205,4호선,동대문역사문화공원(DDP),18696,16589,20240208.0
20240205,4호선,충무로,31603,31897,20240208.0
20240205,4호선,명동,28013,29194,20240208.0
20240205,4호선,회현(남대문시장),27155,27711,20240208.0
20240205,4호선,서울역,13439,20902,20240208.0
20240205,4호선,숙대입구(갈월),13892,13566,20240208.0
20240205,4호선,삼각지,6237,6647,20240208.0
20240205,4호선,신용산,20094,21081,20240208.0
20240205,4호선,이촌(국립중앙박물관),8332,9109,20240208.0
20240205,4호선,동작(현충원),998,1149,20240208.0
20240205,4호선,총신대입구(이수),19658,21628,20240208.0
20240205,4호선,사당,25242,21838,20240208.0
20240205,4호선,남태령,1351,1136,20240208.0
20240205,경부선,서울역,8642,3204,20240208.0
20240205,경부선,남영,9603,10061,20240208.0
20240205,경부선,용산,37375,38954,20240208.0
20240205,경부선,노량진,7955,8271,20240208.0
20240205,경부선,대방,10925,11713,20240208.0
20240205,경부선,영등포,38679,39701,20240208.0
20240205,경부선,신도림,3609,3786,20240208.0
20240205,경부선,신길,8982,7653,20240208.0
20240205,경부선,구로,18401,18396,20240208.0
20240205,경부선,가산디지털단지,18888,21717,20240208.0
20240205,경부선,금천구청,11279,11321,20240208.0
20240205,경부선,석수,8786,8008,20240208.0
20240205,경부선,관악,7185,6863,20240208.0
20240205,경부선,안양,20464,20445,20240208.0
20240205,경부선,명학,9449,9260,20240208.0
20240205,경부선,금정,28195,29020,20240208.0
20240205,경부선,군포,7687,7671,20240208.0
20240205,경부선,의왕,9476,9408,20240208.0
20240205,경부선,성균관대,14941,14805,20240208.0
20240205,경부선,화서,14341,13993,20240208.0
20240205,경부선,수원,33687,35778,20240208.0
20240205,경부선,독산,19442,20439,20240208.0
20240205,경부선,세류,3362,2886,20240208.0
20240205,경부선,병점,13937,13821,20240208.0
20240205,경부선,세마,3154,2956,20240208.0
20240205,경부선,오산대,3282,3100,20240208.0
20240205,경부선,오산,9469,9798,20240208.0
20240205,경부선,진위,1617,1540,20240208.0
20240205,경부선,송탄,4101,4075,20240208.0
20240205,경부선,서정리,7754,7323,20240208.0
20240205,경부선,평택지제,4350,4345,20240208.0
20240205,경부선,평택,11000,10868,20240208.0
20240205,경부선,성환,3422,3500,20240208.0
20240205,경부선,직산,886,857,20240208.0
20240205,경부선,두정,5958,6066,20240208.0
20240205,경부선,천안,4867,5178,20240208.0
20240205,경부선,당정,6047,5777,20240208.0
20240205,경부선,서동탄,1597,1338,20240208.0
20240205,경부선,광명,3837,3367,20240208.0
20240205,경인선,개봉,21880,22033,20240208.0
20240205,경인선,오류동,11691,11151,20240208.0
20240205,경인선,역곡,26070,26054,20240208.0
20240205,경인선,부천,30952,30683,20240208.0
20240205,경인선,송내,27085,26273,20240208.0
20240205,경인선,부평,27851,29022,20240208.0
20240205,경인선,백운,7292,7104,20240208.0
20240205,경인선,동암,15458,15551,20240208.0
20240205,경인선,주안,17725,16006,20240208.0
20240205,경인선,제물포,10048,9680,20240208.0
20240205,경인선,동인천,13008,12210,20240208.0
20240205,경인선,인천,2614,1934,20240208.0
20240205,경인선,구일,6041,6232,20240208.0
20240205,경인선,소사,7236,7060,20240208.0
20240205,경인선,부개,8738,8248,20240208.0
20240205,경인선,간석,5706,5434,20240208.0
20240205,경인선,도원,2622,2664,20240208.0
20240205,경인선,온수(성공회대입구),6364,6011,20240208.0
20240205,경인선,중동,9277,8868,20240208.0
20240205,경인선,도화,3930,3628,20240208.0
20240205,경원선,이촌(국립중앙박물관),3930,3149,20240208.0
20240205,경원선,서빙고,2061,1918,20240208.0
20240205,경원선,한남,4187,4064,20240208.0
20240205,경원선,옥수,55,47,20240208.0
20240205,경원선,응봉,1868,1624,20240208.0
20240205,경원선,왕십리(성동구청),15733,16004,20240208.0
20240205,경원선,청량리(서울시립대입구),16246,16942,20240208.0
20240205,경원선,외대앞,8451,8326,20240208.0
20240205,경원선,신이문,9035,8523,20240208.0
20240205,경원선,석계,7722,8789,20240208.0
20240205,경원선,광운대,7700,7394,20240208.0
20240205,경원선,월계,6818,6461,20240208.0
20240205,경원선,녹천,4667,3889,20240208.0
20240205,경원선,창동,3,0,20240208.0
20240205,경원선,방학,10133,9869,20240208.0
20240205,경원선,도봉,6019,5860,20240208.0
20240205,경원선,도봉산,6289,3708,20240208.0
20240205,경원선,망월사,7526,7805,20240208.0
20240205,경원선,회룡,13246,12965,20240208.0
20240205,경원선,의정부,18349,18518,20240208.0
20240205,경원선,가능,6501,6196,20240208.0
20240205,경원선,녹양,4376,4137,20240208.0
20240205,경원선,양주,7030,6697,20240208.0
20240205,경원선,덕계,5325,4674,20240208.0
20240205,경원선,덕정,5760,5490,20240208.0
20240205,경원선,지행,6303,6148,20240208.0
20240205,경원선,동두천중앙,3026,2970,20240208.0
20240205,경원선,보산,1324,1150,20240208.0
20240205,경원선,동두천,1634,1655,20240208.0
20240205,경원선,소요산,1133,1036,20240208.0
20240205,경원선,청산,117,110,20240208.0
20240205,경원선,전곡,1023,929,20240208.0
20240205,경원선,연천,940,812,20240208.0
20240205,안산선,산본,16332,17454,20240208.0
20240205,안산선,대야미,4757,4323,20240208.0
20240205,안산선,반월,4087,3991,20240208.0
20240205,안산선,상록수,14496,14656,20240208.0
20240205,안산선,한대앞,8637,8596,20240208.0
20240205,안산선,중앙,17641,18011,20240208.0
20240205,안산선,고잔,9028,8437,20240208.0
20240205,안산선,초지,5095,5120,20240208.0
20240205,안산선,안산,11735,10537,20240208.0
20240205,안산선,신길온천,1777,1538,20240208.0
20240205,안산선,정왕,8064,8301,20240208.0
20240205,안산선,오이도,7237,7056,20240208.0
20240205,안산선,수리산,4052,3320,20240208.0
20240205,과천선,선바위,7950,6955,20240208.0
20240205,과천선,경마공원,820,846,20240208.0
20240205,과천선,대공원,1166,1210,20240208.0
20240205,과천선,과천,6755,6472,20240208.0
20240205,과천선,정부과천청사,12680,13211,20240208.0
20240205,과천선,인덕원,25526,26496,20240208.0
20240205,과천선,평촌,19175,18861,20240208.0
20240205,과천선,범계,27212,27102,20240208.0
20240205,분당선,선릉,15427,23596,20240208.0
20240205,분당선,한티,17173,18383,20240208.0
20240205,분당선,도곡,8459,8424,20240208.0
20240205,분당선,구룡,3271,3309,20240208.0
20240205,분당선,개포동,4991,5242,20240208.0
20240205,분당선,대모산입구,6428,6220,20240208.0
20240205,분당선,수서,15436,15908,20240208.0
20240205,분당선,복정,4,0,20240208.0
20240205,분당선,수원,7713,6929,20240208.0
20240205,분당선,서울숲,12476,12688,20240208.0
20240205,분당선,압구정로데오,19483,20792,20240208.0
20240205,분당선,강남구청,10853,12116,20240208.0
20240205,분당선,선정릉,9228,9405,20240208.0
20240205,분당선,가천대,6746,7454,20240208.0
20240205,분당선,태평,13692,13244,20240208.0
20240205,분당선,모란,20028,20107,20240208.0
20240205,분당선,야탑,26522,28129,20240208.0
20240205,분당선,서현,25751,26253,20240208.0
20240205,분당선,수내,15421,15718,20240208.0
20240205,분당선,정자,20187,20761,20240208.0
20240205,분당선,미금,16441,17089,20240208.0
20240205,분당선,오리,12773,10936,20240208.0
20240205,분당선,이매,5719,5588,20240208.0
20240205,분당선,보정,2737,2413,20240208.0
20240205,분당선,죽전,12974,14652,20240208.0
20240205,분당선,구성,5224,5481,20240208.0
20240205,분당선,신갈,5150,5001,20240208.0
20240205,분당선,기흥,10735,9894,20240208.0
20240205,분당선,상갈,5643,5345,20240208.0
20240205,분당선,청명,4774,4677,20240208.0
20240205,분당선,영통,8767,8818,20240208.0
20240205,분당선,망포,16167,15601,20240208.0
20240205,분당선,매탄권선,5339,5247,20240208.0
20240205,분당선,수원시청,13879,14672,20240208.0
20240205,분당선,매교,5072,5066,20240208.0
20240205,일산선,원흥,11986,11343,20240208.0
20240205,일산선,삼송,19685,18912,20240208.0
20240205,일산선,원당,11393,10785,20240208.0
20240205,일산선,화정,17427,17761,20240208.0
20240205,일산선,대곡,2815,2060,20240208.0
20240205,일산선,백석,10453,10578,20240208.0
20240205,일산선,마두,8325,8491,20240208.0
20240205,일산선,정발산,6927,6761,20240208.0
20240205,일산선,주엽,10153,10240,20240208.0
20240205,일산선,대화,13811,10759,20240208.0
20240205,중앙선,회기,24266,23498,20240208.0
20240205,중앙선,중랑,5759,5592,20240208.0
20240205,중앙선,상봉,5902,5844,20240208.0
20240205,중앙선,망우,7521,7401,20240208.0
20240205,중앙선,양원,3197,3128,20240208.0
20240205,중앙선,구리,13416,13696,20240208.0
20240205,중앙선,도농,11509,10711,20240208.0
20240205,중앙선,양정,543,460,20240208.0
20240205,중앙선,덕소,5583,5384,20240208.0
20240205,중앙선,도심,2416,1899,20240208.0
20240205,중앙선,팔당,703,736,20240208.0
20240205,중앙선,운길산,421,404,20240208.0
20240205,중앙선,양수,1636,1581,20240208.0
20240205,중앙선,신원,151,133,20240208.0
20240205,중앙선,국수,565,559,20240208.0
20240205,중앙선,아신,559,579,20240208.0
20240205,중앙선,오빈,296,292,20240208.0
20240205,중앙선,양평,2932,2898,20240208.0
20240205,중앙선,원덕,286,265,20240208.0
20240205,중앙선,용문,2299,2248,20240208.0
20240205,중앙선,지평,38,44,20240208.0
20240205,장항선,봉명,1427,1464,20240208.0
20240205,장항선,쌍용(나사렛대),2156,1988,20240208.0
20240205,장항선,아산,3322,3088,20240208.0
20240205,장항선,탕정,1383,1242,20240208.0
20240205,장항선,배방,1082,1086,20240208.0
20240205,장항선,온양온천,4011,4065,20240208.0
20240205,장항선,신창(순천향대),977,974,20240208.0
20240205,경의선,서울역,4894,6411,20240208.0
20240205,경의선,신촌,1023,1316,20240208.0
20240205,경의선,효창공원앞,3274,3774,20240208.0
20240205,경의선,공덕,4481,3659,20240208.0
20240205,경의선,서강대,2202,2099,20240208.0
20240205,경의선,홍대입구,1734,2311,20240208.0
20240205,경의선,가좌,6096,5927,20240208.0
20240205,경의선,디지털미디어시티,2798,2520,20240208.0
20240205,경의선,수색,3631,3821,20240208.0
20240205,경의선,한국항공대,1636,1525,20240208.0
20240205,경의선,강매,3526,2984,20240208.0
20240205,경의선,행신,8337,8435,20240208.0
20240205,경의선,능곡,4814,4505,20240208.0
20240205,경의선,곡산,648,652,20240208.0
20240205,경의선,백마,7843,7529,20240208.0
20240205,경의선,풍산,6093,5742,20240208.0
20240205,경의선,일산,10599,10403,20240208.0
20240205,경의선,탄현,8056,7771,20240208.0
20240205,경의선,야당,8636,8540,20240208.0
20240205,경의선,운정,7741,7078,20240208.0
20240205,경의선,금릉,5398,5080,20240208.0
20240205,경의선,금촌,6207,6099,20240208.0
20240205,경의선,월롱,2077,1765,20240208.0
20240205,경의선,파주,1083,797,20240208.0
20240205,경의선,문산,5236,4947,20240208.0
20240205,경의선,임진강,2,3,20240208.0
20240205,경의선,운천,7,3,20240208.0
20240205,경춘선,신내,2562,2313,20240208.0
